variable,pressure_variable,lag_months,n,pearson_corr
B01,Monthly_Trolley_Total,5,115,-0.019083470486399412
B01,Monthly_Trolley_Total,6,114,0.013235410186212895
B01,Monthly_Trolley_Total,7,113,-0.11336190975982062
B01,Monthly_Trolley_Total,8,112,-0.0313740392404389
B01,Monthly_Trolley_Total,9,111,-0.06383740616584695
B01,Monthly_Trolley_Total,10,110,-0.021543312499992678
B01,Monthly_Trolley_Total,11,109,-0.10614589870454741
B01,Monthly_Trolley_Total,12,108,-0.06920714117478576
B01,Monthly_Ward_Total,0,120,0.1415701953069745
B01,Monthly_Ward_Total,1,119,0.09587507007503039
B01,Monthly_Ward_Total,2,118,0.17216074647636398
B01,Monthly_Ward_Total,3,117,0.16733221053051361
B01,Monthly_Ward_Total,4,116,0.12321052641277819
B01,Monthly_Ward_Total,5,115,0.148968765433762
B01,Monthly_Ward_Total,6,114,0.2034112715255385
B01,Monthly_Ward_Total,7,113,0.08247864986078057
B01,Monthly_Ward_Total,8,112,0.15957921859883994
B01,Monthly_Ward_Total,9,111,0.15804123515278135
B01,Monthly_Ward_Total,10,110,0.22333020039103899
B01,Monthly_Ward_Total,11,109,0.120266010374511
B01,Monthly_Ward_Total,12,108,0.19297541700622045
B02,Monthly_Total_Pressure,0,120,0.2710338912159456
B02,Monthly_Total_Pressure,1,119,0.23552840981256634
B02,Monthly_Total_Pressure,2,118,0.27740871386026317
B02,Monthly_Total_Pressure,3,117,0.2886210724076213
B02,Monthly_Total_Pressure,4,116,0.3213095787775306
B02,Monthly_Total_Pressure,5,115,0.336192538830209
B02,Monthly_Total_Pressure,6,114,0.35552489953185823
B02,Monthly_Total_Pressure,7,113,0.33373402841912225
B02,Monthly_Total_Pressure,8,112,0.36406964689022375
B02,Monthly_Total_Pressure,9,111,0.3519679863341271
B02,Monthly_Total_Pressure,10,110,0.38222330000937604
B02,Monthly_Total_Pressure,11,109,0.3931811984699809
B02,Monthly_Total_Pressure,12,108,0.42608488027643665
B02,Monthly_Trolley_Total,0,120,0.2529731143109319
B02,Monthly_Trolley_Total,1,119,0.2202193288153727
B02,Monthly_Trolley_Total,2,118,0.26146962549293085
B02,Monthly_Trolley_Total,3,117,0.27016705086894965
B02,Monthly_Trolley_Total,4,116,0.3032476571555277
B02,Monthly_Trolley_Total,5,115,0.3186069366268658
B02,Monthly_Trolley_Total,6,114,0.33400821002274905
B02,Monthly_Trolley_Total,7,113,0.30822145516923594
B02,Monthly_Trolley_Total,8,112,0.3335832812119297
B02,Monthly_Trolley_Total,9,111,0.32124159736137575
B02,Monthly_Trolley_Total,10,110,0.34824267088424693
B02,Monthly_Trolley_Total,11,109,0.35879269729280383
B02,Monthly_Trolley_Total,12,108,0.388647555297196
B02,Monthly_Ward_Total,0,120,0.25036307578979694
B02,Monthly_Ward_Total,1,119,0.2175562014989917
B02,Monthly_Ward_Total,2,118,0.2521326710018772
B02,Monthly_Ward_Total,3,117,0.26613966547214596
B02,Monthly_Ward_Total,4,116,0.29127715955356476
B02,Monthly_Ward_Total,5,115,0.3018054214387487
B02,Monthly_Ward_Total,6,114,0.32453149688705385
B02,Monthly_Ward_Total,7,113,0.31533521380260854
B02,Monthly_Ward_Total,8,112,0.3489201018153907
B02,Monthly_Ward_Total,9,111,0.33981188818111474
B02,Monthly_Ward_Total,10,110,0.37035369325953543
B02,Monthly_Ward_Total,11,109,0.3801607566266929
B02,Monthly_Ward_Total,12,108,0.4124000871921705
B03,Monthly_Total_Pressure,0,120,0.30396928101545617
B03,Monthly_Total_Pressure,1,119,0.28917323292842667
B03,Monthly_Total_Pressure,2,118,0.3233875384027821
B03,Monthly_Total_Pressure,3,117,0.34093084367631
B03,Monthly_Total_Pressure,4,116,0.3394266740179468
B03,Monthly_Total_Pressure,5,115,0.3359696776012894
B03,Monthly_Total_Pressure,6,114,0.3395974888592066
B03,Monthly_Total_Pressure,7,113,0.29642106650076455
B03,Monthly_Total_Pressure,8,112,0.29528974209363856
B03,Monthly_Total_Pressure,9,111,0.2779679539280128
B03,Monthly_Total_Pressure,10,110,0.2780214259143566
B03,Monthly_Total_Pressure,11,109,0.267206542699019
B03,Monthly_Total_Pressure,12,108,0.2791941576737392
B03,Monthly_Trolley_Total,0,120,0.29237385345769956
B03,Monthly_Trolley_Total,1,119,0.27897031479955053
B03,Monthly_Trolley_Total,2,118,0.314832390127771
B03,Monthly_Trolley_Total,3,117,0.33229657778166694
B03,Monthly_Trolley_Total,4,116,0.3307295048695874
B03,Monthly_Trolley_Total,5,115,0.32649043602791633
B03,Monthly_Trolley_Total,6,114,0.326071792059105
B03,Monthly_Trolley_Total,7,113,0.28034538735303893
B03,Monthly_Trolley_Total,8,112,0.27782573392637666
B03,Monthly_Trolley_Total,9,111,0.25931800811449823
B03,Monthly_Trolley_Total,10,110,0.25909519201107245
B03,Monthly_Trolley_Total,11,109,0.2530344666950925
B03,Monthly_Trolley_Total,12,108,0.2633478260345115
B03,Monthly_Ward_Total,0,120,0.26308752865251744
B03,Monthly_Ward_Total,1,119,0.24956323673112912
B03,Monthly_Ward_Total,2,118,0.273456829068959
B03,Monthly_Ward_Total,3,117,0.2875186215274735
B03,Monthly_Ward_Total,4,116,0.28650867260841956
B03,Monthly_Ward_Total,5,115,0.28506655794175023
B03,Monthly_Ward_Total,6,114,0.29565378092161543
B03,Monthly_Ward_Total,7,113,0.26667102667449666
B03,Monthly_Ward_Total,8,112,0.26818509183135986
B03,Monthly_Ward_Total,9,111,0.256903081197059
B03,Monthly_Ward_Total,10,110,0.25755310901633083
B03,Monthly_Ward_Total,11,109,0.23957366084113216
B03,Monthly_Ward_Total,12,108,0.25247643535129355
B05,Monthly_Total_Pressure,0,120,0.18148320883808736
B05,Monthly_Total_Pressure,1,119,0.15542928305543055
B05,Monthly_Total_Pressure,2,118,0.15515353537085672
B05,Monthly_Total_Pressure,3,117,0.015305420801752337
B05,Monthly_Total_Pressure,4,116,-0.05104755191939893
B05,Monthly_Total_Pressure,5,115,-0.008863930314397297
B05,Monthly_Total_Pressure,6,114,0.003011320350367914
B05,Monthly_Total_Pressure,7,113,0.00586579135753898
B05,Monthly_Total_Pressure,8,112,-0.041679582316348225
B05,Monthly_Total_Pressure,9,111,0.0025762858573331513
B05,Monthly_Total_Pressure,10,110,-0.00933085319035375
B05,Monthly_Total_Pressure,11,109,-0.07852512451589665
B05,Monthly_Total_Pressure,12,108,-0.043375069875009
B05,Monthly_Trolley_Total,0,120,0.15628946015954576
B05,Monthly_Trolley_Total,1,119,0.13265016896265236
B05,Monthly_Trolley_Total,2,118,0.13473423698196316
B05,Monthly_Trolley_Total,3,117,-0.016029439435389564
B05,Monthly_Trolley_Total,4,116,-0.07577271305174324
B05,Monthly_Trolley_Total,5,115,-0.028325651862456544
B05,Monthly_Trolley_Total,6,114,-0.017672233947747737
B05,Monthly_Trolley_Total,7,113,-0.009764013246230935
B05,Monthly_Trolley_Total,8,112,-0.06323460756623878
B05,Monthly_Trolley_Total,9,111,-0.021068908707923183
B05,Monthly_Trolley_Total,10,110,-0.028455313759516643
B05,Monthly_Trolley_Total,11,109,-0.08258038129468144
B05,Monthly_Trolley_Total,12,108,-0.03476558126864825
B05,Monthly_Ward_Total,0,120,0.19441603566139923
B05,Monthly_Ward_Total,1,119,0.1694505040367977
B05,Monthly_Ward_Total,2,118,0.16450087599245844
B05,Monthly_Ward_Total,3,117,0.07604223089279576
B05,Monthly_Ward_Total,4,116,0.010044984048691594
B05,Monthly_Ward_Total,5,115,0.03275349974571081
B05,Monthly_Ward_Total,6,114,0.04458201834484293
B05,Monthly_Ward_Total,7,113,0.036457035493440496
B05,Monthly_Ward_Total,8,112,0.011149930799119443
B05,Monthly_Ward_Total,9,111,0.050294896917544324
B05,Monthly_Ward_Total,10,110,0.03174025255610054
B05,Monthly_Ward_Total,11,109,-0.053618235755366235
B05,Monthly_Ward_Total,12,108,-0.05178949466138224
C01,Monthly_Total_Pressure,0,120,-0.048810550421093016
C01,Monthly_Total_Pressure,1,119,-0.12244865099450705
C01,Monthly_Total_Pressure,2,118,-0.05345759558183051
C01,Monthly_Total_Pressure,3,117,-0.0651874911668329
C01,Monthly_Total_Pressure,4,116,-0.09711118411966198
C01,Monthly_Total_Pressure,5,115,-0.07061553624514126
C01,Monthly_Total_Pressure,6,114,-0.04830842457472999
C01,Monthly_Total_Pressure,7,113,-0.12894841948531993
C01,Monthly_Total_Pressure,8,112,-0.08306110655352192
C01,Monthly_Total_Pressure,9,111,-0.10657761146822416
C01,Monthly_Total_Pressure,10,110,-0.083926399102771
C01,Monthly_Total_Pressure,11,109,-0.15469195714126083
C01,Monthly_Total_Pressure,12,108,-0.11822629706691867
C01,Monthly_Trolley_Total,0,120,-0.09520428423350448
C01,Monthly_Trolley_Total,1,119,-0.18386691039727265
C01,Monthly_Trolley_Total,2,118,-0.11150951415448952
C01,Monthly_Trolley_Total,3,117,-0.12300109099859394
C01,Monthly_Trolley_Total,4,116,-0.16048835766360456
C01,Monthly_Trolley_Total,5,115,-0.137534747627016
C01,Monthly_Trolley_Total,6,114,-0.11940203607533706
C01,Monthly_Trolley_Total,7,113,-0.19418413776168486
C01,Monthly_Trolley_Total,8,112,-0.15369892815082445
C01,Monthly_Trolley_Total,9,111,-0.18319047255949059
C01,Monthly_Trolley_Total,10,110,-0.16792954062949242
C01,Monthly_Trolley_Total,11,109,-0.23249879227513842
C01,Monthly_Trolley_Total,12,108,-0.20475769121879608
C01,Monthly_Ward_Total,0,120,0.05637719823929597
C01,Monthly_Ward_Total,1,119,0.028542589954114798
C01,Monthly_Ward_Total,2,118,0.07618295691678263
C01,Monthly_Ward_Total,3,117,0.06633713158398534
C01,Monthly_Ward_Total,4,116,0.05246111417559043
C01,Monthly_Ward_Total,5,115,0.08088112148340604
C01,Monthly_Ward_Total,6,114,0.1069362725980955
C01,Monthly_Ward_Total,7,113,0.031076763361235094
C01,Monthly_Ward_Total,8,112,0.07869453914384007
C01,Monthly_Ward_Total,9,111,0.07248471022615721
C01,Monthly_Ward_Total,10,110,0.10561191643220647
C01,Monthly_Ward_Total,11,109,0.036950231029704766
C01,Monthly_Ward_Total,12,108,0.08366539415747785
C02,Monthly_Total_Pressure,0,120,0.29807988069151053
C02,Monthly_Total_Pressure,1,119,0.26184067678349077
C02,Monthly_Total_Pressure,2,118,0.30967968395350476
C02,Monthly_Total_Pressure,3,117,0.3180652260125462
C02,Monthly_Total_Pressure,4,116,0.2894918642845349
C02,Monthly_Total_Pressure,5,115,0.2947320641446594
C02,Monthly_Total_Pressure,6,114,0.31366410130791283
C02,Monthly_Total_Pressure,7,113,0.25666582800064774
C02,Monthly_Total_Pressure,8,112,0.29552634758157825
C02,Monthly_Total_Pressure,9,111,0.2742405389531491
C02,Monthly_Total_Pressure,10,110,0.28794604564167003
C02,Monthly_Total_Pressure,11,109,0.24476781213574147
C02,Monthly_Total_Pressure,12,108,0.2569776920372354
C02,Monthly_Trolley_Total,0,120,0.2531309941839341
C02,Monthly_Trolley_Total,1,119,0.20900449768673138
C02,Monthly_Trolley_Total,2,118,0.26150233273792955
C02,Monthly_Trolley_Total,3,117,0.2702473430003838
C02,Monthly_Trolley_Total,4,116,0.240895866630201
C02,Monthly_Trolley_Total,5,115,0.2452008953208146
C02,Monthly_Trolley_Total,6,114,0.2555854483823429
C02,Monthly_Trolley_Total,7,113,0.20015690207549813
C02,Monthly_Trolley_Total,8,112,0.23678581859409392
C02,Monthly_Trolley_Total,9,111,0.2118243258540845
C02,Monthly_Trolley_Total,10,110,0.22019497145609018
C02,Monthly_Trolley_Total,11,109,0.1840329720293721
C02,Monthly_Trolley_Total,12,108,0.19071873818926785
C02,Monthly_Ward_Total,0,120,0.3266158367515986
C02,Monthly_Ward_Total,1,119,0.31498795418579
C02,Monthly_Ward_Total,2,118,0.34348553302868934
C02,Monthly_Ward_Total,3,117,0.34935409829576347
C02,Monthly_Ward_Total,4,116,0.32840437680583007
C02,Monthly_Ward_Total,5,115,0.3342867350838483
C02,Monthly_Ward_Total,6,114,0.3660947421957308
C02,Monthly_Ward_Total,7,113,0.31763247110412207
C02,Monthly_Ward_Total,8,112,0.35258046374070356
C02,Monthly_Ward_Total,9,111,0.34330826064378195
C02,Monthly_Ward_Total,10,110,0.36515291663934335
C02,Monthly_Ward_Total,11,109,0.31697212609738035
C02,Monthly_Ward_Total,12,108,0.3380023795020636
C03,Monthly_Total_Pressure,0,120,0.14190492047830755
C03,Monthly_Total_Pressure,1,119,0.050387645344861905
C03,Monthly_Total_Pressure,2,118,0.1753465599448187
C03,Monthly_Total_Pressure,3,117,0.20456392733929377
C03,Monthly_Total_Pressure,4,116,0.16888976725166785
C03,Monthly_Total_Pressure,5,115,0.19051771384777583
C03,Monthly_Total_Pressure,6,114,0.23336359836282444
C03,Monthly_Total_Pressure,7,113,0.10201791758308615
C03,Monthly_Total_Pressure,8,112,0.16046491949645802
C03,Monthly_Total_Pressure,9,111,0.10141561202072341
C03,Monthly_Total_Pressure,10,110,0.105446188907006
C03,Monthly_Total_Pressure,11,109,-0.013056570012487794
C03,Monthly_Total_Pressure,12,108,0.04157862696540566
C03,Monthly_Trolley_Total,0,120,0.07390216425346689
C03,Monthly_Trolley_Total,1,119,-0.03448405926580595
C03,Monthly_Trolley_Total,2,118,0.09941102192355936
C03,Monthly_Trolley_Total,3,117,0.12867508096415606
C03,Monthly_Trolley_Total,4,116,0.08849902068217719
C03,Monthly_Trolley_Total,5,115,0.1082102017775944
C03,Monthly_Trolley_Total,6,114,0.1391201275270197
C03,Monthly_Trolley_Total,7,113,0.015204101602963075
C03,Monthly_Trolley_Total,8,112,0.06781393098061629
C03,Monthly_Trolley_Total,9,111,0.001154362416552575
C03,Monthly_Trolley_Total,10,110,-0.000950814458144667
C03,Monthly_Trolley_Total,11,109,-0.1058228155334153
C03,Monthly_Trolley_Total,12,108,-0.0622527644431435
C03,Monthly_Ward_Total,0,120,0.2507377278704321
C03,Monthly_Ward_Total,1,119,0.21313857730273078
C03,Monthly_Ward_Total,2,118,0.2938096075907045
C03,Monthly_Ward_Total,3,117,0.3167655645486041
C03,Monthly_Ward_Total,4,116,0.2978052751272149
C03,Monthly_Ward_Total,5,115,0.3188370618678167
C03,Monthly_Ward_Total,6,114,0.3765060039433009
C03,Monthly_Ward_Total,7,113,0.2572958115695739
C03,Monthly_Ward_Total,8,112,0.31539376954406256
C03,Monthly_Ward_Total,9,111,0.2845027315471352
C03,Monthly_Ward_Total,10,110,0.30046328496811936
C03,Monthly_Ward_Total,11,109,0.17914690176145423
C03,Monthly_Ward_Total,12,108,0.24499883932062938
C04,Monthly_Total_Pressure,0,120,-0.36471815758124576
C04,Monthly_Total_Pressure,1,119,-0.3809049137029013
C04,Monthly_Total_Pressure,2,118,-0.32581805366219957
C04,Monthly_Total_Pressure,3,117,-0.30970869103538373
C04,Monthly_Total_Pressure,4,116,-0.3366913761217595
C04,Monthly_Total_Pressure,5,115,-0.34981639214807564
C04,Monthly_Total_Pressure,6,114,-0.3289203784884109
C04,Monthly_Total_Pressure,7,113,-0.3675248038078445
C04,Monthly_Total_Pressure,8,112,-0.3203341619537765
C04,Monthly_Total_Pressure,9,111,-0.3276472747992211
C04,Monthly_Total_Pressure,10,110,-0.30208327379219196
C04,Monthly_Total_Pressure,11,109,-0.29512812962665924
C04,Monthly_Total_Pressure,12,108,-0.25818607601973853
C04,Monthly_Trolley_Total,0,120,-0.324453338893642
C04,Monthly_Trolley_Total,1,119,-0.3404963138011036
C04,Monthly_Trolley_Total,2,118,-0.27158006670744045
C04,Monthly_Trolley_Total,3,117,-0.2468499673784667
C04,Monthly_Trolley_Total,4,116,-0.27036027486677766
C04,Monthly_Trolley_Total,5,115,-0.283903976428578
C04,Monthly_Trolley_Total,6,114,-0.2648099222810117
C04,Monthly_Trolley_Total,7,113,-0.2995318400788503
C04,Monthly_Trolley_Total,8,112,-0.24527454405732718
C04,Monthly_Trolley_Total,9,111,-0.24353923158233756
C04,Monthly_Trolley_Total,10,110,-0.21921368930577123
C04,Monthly_Trolley_Total,11,109,-0.20879992284184867
C04,Monthly_Trolley_Total,12,108,-0.17543856443073666
C04,Monthly_Ward_Total,0,120,-0.3695233163747284
C04,Monthly_Ward_Total,1,119,-0.3837926731649679
C04,Monthly_Ward_Total,2,118,-0.3686320860758918
C04,Monthly_Ward_Total,3,117,-0.3734229157698611
C04,Monthly_Ward_Total,4,116,-0.4019744710455867
C04,Monthly_Ward_Total,5,115,-0.4113192900711988
C04,Monthly_Ward_Total,6,114,-0.39044495798781553
C04,Monthly_Ward_Total,7,113,-0.4285078262486943
C04,Monthly_Ward_Total,8,112,-0.4054108318611822
C04,Monthly_Ward_Total,9,111,-0.4296325715358649
C04,Monthly_Ward_Total,10,110,-0.4071811747829058
C04,Monthly_Ward_Total,11,109,-0.40893451972282163
C04,Monthly_Ward_Total,12,108,-0.37265615522406437
C05,Monthly_Total_Pressure,0,120,0.4010996024064273
C05,Monthly_Total_Pressure,1,119,0.28879913886321634
C05,Monthly_Total_Pressure,2,118,0.387325503921449
C05,Monthly_Total_Pressure,3,117,0.410477029451513
C05,Monthly_Total_Pressure,4,116,0.41061673836394724
C05,Monthly_Total_Pressure,5,115,0.4112323485273099
C05,Monthly_Total_Pressure,6,114,0.461112179631494
C05,Monthly_Total_Pressure,7,113,0.37276795836646287
C05,Monthly_Total_Pressure,8,112,0.4579638291158782
C05,Monthly_Total_Pressure,9,111,0.4252489575842409
C05,Monthly_Total_Pressure,10,110,0.3924137094614376
C05,Monthly_Total_Pressure,11,109,0.336750023872664
C05,Monthly_Total_Pressure,12,108,0.3986941764769084
C05,Monthly_Trolley_Total,0,120,0.37979707251386396
C05,Monthly_Trolley_Total,1,119,0.2649542729185246
C05,Monthly_Trolley_Total,2,118,0.3593868039944948
C05,Monthly_Trolley_Total,3,117,0.3776320433288043
C05,Monthly_Trolley_Total,4,116,0.3793061772548454
C05,Monthly_Trolley_Total,5,115,0.37829917436404625
C05,Monthly_Trolley_Total,6,114,0.42596864078942287
C05,Monthly_Trolley_Total,7,113,0.3333358061117417
C05,Monthly_Trolley_Total,8,112,0.4071530592844298
C05,Monthly_Trolley_Total,9,111,0.3628417036299784
C05,Monthly_Trolley_Total,10,110,0.32204093198722844
C05,Monthly_Trolley_Total,11,109,0.2682729422928402
C05,Monthly_Trolley_Total,12,108,0.3290772404430302
C05,Monthly_Ward_Total,0,120,0.3594209427543738
C05,Monthly_Ward_Total,1,119,0.27712011538578357
C05,Monthly_Ward_Total,2,118,0.3636372610025695
C05,Monthly_Ward_Total,3,117,0.3919677685929816
C05,Monthly_Ward_Total,4,116,0.3890311077441864
C05,Monthly_Ward_Total,5,115,0.3925076426560661
C05,Monthly_Ward_Total,6,114,0.43568046231629215
C05,Monthly_Ward_Total,7,113,0.3744859043758065
C05,Monthly_Ward_Total,8,112,0.4643309927282354
C05,Monthly_Ward_Total,9,111,0.46217290883403656
C05,Monthly_Ward_Total,10,110,0.4527532038207648
C05,Monthly_Ward_Total,11,109,0.4052900864411115
C05,Monthly_Ward_Total,12,108,0.45658047069632846
C07,Monthly_Total_Pressure,0,120,0.3175405680175986
C07,Monthly_Total_Pressure,1,119,0.24409208431369722
C07,Monthly_Total_Pressure,2,118,0.33213705007320493
C07,Monthly_Total_Pressure,3,117,0.341315767113934
C07,Monthly_Total_Pressure,4,116,0.29554712132606004
C07,Monthly_Total_Pressure,5,115,0.30948158891851907
C07,Monthly_Total_Pressure,6,114,0.335027159339886
C07,Monthly_Total_Pressure,7,113,0.22428594290332654
C07,Monthly_Total_Pressure,8,112,0.28260101974141666
C07,Monthly_Total_Pressure,9,111,0.2560493211926816
C07,Monthly_Total_Pressure,10,110,0.29118387668208034
C07,Monthly_Total_Pressure,11,109,0.21768851483073276
C07,Monthly_Total_Pressure,12,108,0.2514429982141607
C07,Monthly_Trolley_Total,0,120,0.2810414014996978
C07,Monthly_Trolley_Total,1,119,0.19454383899216163
C07,Monthly_Trolley_Total,2,118,0.28927654650959855
C07,Monthly_Trolley_Total,3,117,0.2985329660133682
C07,Monthly_Trolley_Total,4,116,0.25051448477401206
C07,Monthly_Trolley_Total,5,115,0.26081363787696965
C07,Monthly_Trolley_Total,6,114,0.27556113664111775
C07,Monthly_Trolley_Total,7,113,0.16845806104164215
C07,Monthly_Trolley_Total,8,112,0.22204510697238272
C07,Monthly_Trolley_Total,9,111,0.1887333938621995
C07,Monthly_Trolley_Total,10,110,0.2162173665980029
C07,Monthly_Trolley_Total,11,109,0.15611505988581023
C07,Monthly_Trolley_Total,12,108,0.17848258553747368
C07,Monthly_Ward_Total,0,120,0.3246727876273294
C07,Monthly_Ward_Total,1,119,0.2942360907935103
C07,Monthly_Ward_Total,2,118,0.35040962164129114
C07,Monthly_Ward_Total,3,117,0.3574888737659736
C07,Monthly_Ward_Total,4,116,0.3259260558445664
C07,Monthly_Ward_Total,5,115,0.34418758380303954
C07,Monthly_Ward_Total,6,114,0.3857881875888311
C07,Monthly_Ward_Total,7,113,0.2906914425553682
C07,Monthly_Ward_Total,8,112,0.34610467807887285
C07,Monthly_Ward_Total,9,111,0.3389887722825944
C07,Monthly_Ward_Total,10,110,0.38244857620526723
C07,Monthly_Ward_Total,11,109,0.2973386928310823
C07,Monthly_Ward_Total,12,108,0.34733660987503606
C08,Monthly_Total_Pressure,0,120,0.29585769170833176
C08,Monthly_Total_Pressure,1,119,0.27079634635771777
C08,Monthly_Total_Pressure,2,118,0.3026762564414799
C08,Monthly_Total_Pressure,3,117,0.3094853840140055
C08,Monthly_Total_Pressure,4,116,0.29446345626499126
C08,Monthly_Total_Pressure,5,115,0.29475636162837476
C08,Monthly_Total_Pressure,6,114,0.302454807658735
C08,Monthly_Total_Pressure,7,113,0.2605481273389728
C08,Monthly_Total_Pressure,8,112,0.2798009548362206
C08,Monthly_Total_Pressure,9,111,0.26870843055292953
C08,Monthly_Total_Pressure,10,110,0.27893776066206066
C08,Monthly_Total_Pressure,11,109,0.25550499022694784
C08,Monthly_Total_Pressure,12,108,0.25989516407635505
C08,Monthly_Trolley_Total,0,120,0.2792328444641234
C08,Monthly_Trolley_Total,1,119,0.25282601038333397
C08,Monthly_Trolley_Total,2,118,0.2882019953854893
C08,Monthly_Trolley_Total,3,117,0.295751916609783
C08,Monthly_Trolley_Total,4,116,0.2810968221143174
C08,Monthly_Trolley_Total,5,115,0.2806871928956448
C08,Monthly_Trolley_Total,6,114,0.28449055356765357
C08,Monthly_Trolley_Total,7,113,0.24316015178545677
C08,Monthly_Trolley_Total,8,112,0.26216433862704774
C08,Monthly_Trolley_Total,9,111,0.24897720196233128
C08,Monthly_Trolley_Total,10,110,0.2577861567867998
C08,Monthly_Trolley_Total,11,109,0.24096148818163993
C08,Monthly_Trolley_Total,12,108,0.243024552433199
C08,Monthly_Ward_Total,0,120,0.2669782209418041
C08,Monthly_Ward_Total,1,119,0.2508861267146648
C08,Monthly_Ward_Total,2,118,0.2691443288959211
C08,Monthly_Ward_Total,3,117,0.2730269988641086
C08,Monthly_Ward_Total,4,116,0.2604372889107272
C08,Monthly_Ward_Total,5,115,0.26185130677831603
C08,Monthly_Ward_Total,6,114,0.27539289855356325
C08,Monthly_Ward_Total,7,113,0.24103242152167906
C08,Monthly_Ward_Total,8,112,0.25633898636694785
C08,Monthly_Ward_Total,9,111,0.25182063710151986
C08,Monthly_Ward_Total,10,110,0.26282263353670376
C08,Monthly_Ward_Total,11,109,0.23110809343682728
C08,Monthly_Ward_Total,12,108,0.23935664037142423
C09,Monthly_Total_Pressure,0,120,0.30979871600275843
C09,Monthly_Total_Pressure,1,119,0.27504071787873346
C09,Monthly_Total_Pressure,2,118,0.3197135759988396
C09,Monthly_Total_Pressure,3,117,0.32861428988616825
C09,Monthly_Total_Pressure,4,116,0.30698148237864764
C09,Monthly_Total_Pressure,5,115,0.30845157904655157
C09,Monthly_Total_Pressure,6,114,0.32153164488130664
C09,Monthly_Total_Pressure,7,113,0.2619293492862828
C09,Monthly_Total_Pressure,8,112,0.28934179506486046
C09,Monthly_Total_Pressure,9,111,0.2727472041862356
C09,Monthly_Total_Pressure,10,110,0.28636067367183493
C09,Monthly_Total_Pressure,11,109,0.25226778698765906
C09,Monthly_Total_Pressure,12,108,0.2649858851293783
C09,Monthly_Trolley_Total,0,120,0.2828676787564206
C09,Monthly_Trolley_Total,1,119,0.24369205795701745
C09,Monthly_Trolley_Total,2,118,0.2923038352321763
C09,Monthly_Trolley_Total,3,117,0.30157518431430014
C09,Monthly_Trolley_Total,4,116,0.2795459926354277
C09,Monthly_Trolley_Total,5,115,0.27935604071150205
C09,Monthly_Trolley_Total,6,114,0.2871614039087405
C09,Monthly_Trolley_Total,7,113,0.22860084231954186
C09,Monthly_Trolley_Total,8,112,0.25431034203925995
C09,Monthly_Trolley_Total,9,111,0.23400507606018248
C09,Monthly_Trolley_Total,10,110,0.24434646543486385
C09,Monthly_Trolley_Total,11,109,0.21813123274741975
C09,Monthly_Trolley_Total,12,108,0.22589193991240067
C09,Monthly_Ward_Total,0,120,0.29902077505322344
C09,Monthly_Ward_Total,1,119,0.2815579049694025
C09,Monthly_Ward_Total,2,118,0.30903594120733147
C09,Monthly_Ward_Total,3,117,0.31531522346809426
C09,Monthly_Ward_Total,4,116,0.29906376413306096
C09,Monthly_Ward_Total,5,115,0.3033833807994575
C09,Monthly_Ward_Total,6,114,0.32392746867683037
C09,Monthly_Ward_Total,7,113,0.2745829863702935
C09,Monthly_Ward_Total,8,112,0.29934045188170305
C09,Monthly_Ward_Total,9,111,0.2938069544629623
C09,Monthly_Ward_Total,10,110,0.31130464588472917
C09,Monthly_Ward_Total,11,109,0.2685674945788
C09,Monthly_Ward_Total,12,108,0.28879224456985775
C10,Monthly_Total_Pressure,0,120,0.31626493223876284
C10,Monthly_Total_Pressure,1,119,0.2975231243259063
C10,Monthly_Total_Pressure,2,118,0.3276952890181056
C10,Monthly_Total_Pressure,3,117,0.33335133180692145
C10,Monthly_Total_Pressure,4,116,0.3174043385515589
C10,Monthly_Total_Pressure,5,115,0.31658674291165223
C10,Monthly_Total_Pressure,6,114,0.32170372571179234
C10,Monthly_Total_Pressure,7,113,0.27807932131737517
C10,Monthly_Total_Pressure,8,112,0.2942763278711095
C10,Monthly_Total_Pressure,9,111,0.2847692435724818
C10,Monthly_Total_Pressure,10,110,0.29616429867099126
C10,Monthly_Total_Pressure,11,109,0.27526587471054176
C10,Monthly_Total_Pressure,12,108,0.2842851168875869
C10,Monthly_Trolley_Total,0,120,0.2787529411697593
C10,Monthly_Trolley_Total,1,119,0.2573078422815519
C10,Monthly_Trolley_Total,2,118,0.2899171882592003
C10,Monthly_Trolley_Total,3,117,0.2957348740912162
C10,Monthly_Trolley_Total,4,116,0.27917447072705626
C10,Monthly_Trolley_Total,5,115,0.27684314416403627
C10,Monthly_Trolley_Total,6,114,0.27780304740322526
C10,Monthly_Trolley_Total,7,113,0.23442977255889777
C10,Monthly_Trolley_Total,8,112,0.24933032669270752
C10,Monthly_Trolley_Total,9,111,0.23704039494222134
C10,Monthly_Trolley_Total,10,110,0.24643973601758062
C10,Monthly_Trolley_Total,11,109,0.2313811558458691
C10,Monthly_Trolley_Total,12,108,0.236931531675671
C10,Monthly_Ward_Total,0,120,0.3257381385115717
C10,Monthly_Ward_Total,1,119,0.317444162991756
C10,Monthly_Ward_Total,2,118,0.33651894115054803
C10,Monthly_Ward_Total,3,117,0.34064396406758823
C10,Monthly_Ward_Total,4,116,0.329348035150235
C10,Monthly_Ward_Total,5,115,0.3315727320898358
C10,Monthly_Ward_Total,6,114,0.34351029330498406
C10,Monthly_Ward_Total,7,113,0.30834579000712103
C10,Monthly_Ward_Total,8,112,0.3234535221920419
